angry0,angry1,angry2,box0,box1,box2,disgust0,disgust1,disgust2,fear0,fear1,fear2,happy0,happy1,happy2,neutral0,neutral1,neutral2,sad0,sad1,sad2,surprise0,surprise1,surprise2
0.31,,,"[916, 137, 147, 197]",,,0.0,,,0.17,,,0.02,,,0.23,,,0.27,,,0.0,,
0.17,,,"[918, 142, 150, 197]",,,0.0,,,0.13,,,0.12,,,0.23,,,0.33,,,0.02,,
0.2,,,"[920, 135, 163, 213]",,,0.0,,,0.19,,,0.07,,,0.08,,,0.45,,,0.02,,
0.15,,,"[935, 142, 159, 215]",,,0.0,,,0.17,,,0.07,,,0.11,,,0.39,,,0.1,,
0.21,,,"[938, 146, 156, 207]",,,0.0,,,0.35,,,0.04,,,0.04,,,0.32,,,0.04,,
0.2,,,"[943, 149, 154, 204]",,,0.0,,,0.32,,,0.04,,,0.05,,,0.36,,,0.03,,
0.19,,,"[944, 147, 156, 211]",,,0.0,,,0.3,,,0.09,,,0.08,,,0.28,,,0.06,,
0.23,,,"[946, 147, 155, 210]",,,0.0,,,0.27,,,0.1,,,0.04,,,0.28,,,0.08,,
0.32,,,"[945, 146, 156, 211]",,,0.0,,,0.24,,,0.12,,,0.04,,,0.21,,,0.07,,
0.12,,,"[943, 143, 157, 213]",,,0.0,,,0.23,,,0.07,,,0.12,,,0.4,,,0.05,,
0.24,,,"[941, 143, 160, 218]",,,0.0,,,0.18,,,0.15,,,0.1,,,0.29,,,0.04,,
0.23,,,"[937, 143, 161, 218]",,,0.0,,,0.24,,,0.15,,,0.08,,,0.25,,,0.06,,
0.17,,,"[936, 140, 164, 219]",,,0.0,,,0.19,,,0.05,,,0.13,,,0.44,,,0.03,,
0.09,,,"[929, 140, 165, 220]",,,0.0,,,0.17,,,0.03,,,0.17,,,0.52,,,0.01,,
0.12,,,"[922, 140, 161, 212]",,,0.0,,,0.14,,,0.03,,,0.37,,,0.33,,,0.01,,
0.1,,,"[923, 145, 156, 204]",,,0.0,,,0.14,,,0.01,,,0.28,,,0.46,,,0.0,,
0.12,,,"[914, 140, 162, 214]",,,0.0,,,0.12,,,0.02,,,0.35,,,0.38,,,0.01,,
0.12,,,"[911, 141, 162, 213]",,,0.0,,,0.2,,,0.01,,,0.33,,,0.32,,,0.02,,
0.11,,,"[908, 139, 161, 214]",,,0.0,,,0.29,,,0.01,,,0.3,,,0.26,,,0.04,,
0.12,,,"[908, 139, 161, 212]",,,0.0,,,0.22,,,0.0,,,0.32,,,0.31,,,0.02,,
0.17,,,"[906, 142, 158, 208]",,,0.0,,,0.24,,,0.0,,,0.32,,,0.27,,,0.01,,
0.16,,,"[904, 141, 158, 212]",,,0.0,,,0.25,,,0.01,,,0.32,,,0.24,,,0.02,,
0.13,,,"[902, 140, 158, 213]",,,0.0,,,0.37,,,0.01,,,0.24,,,0.2,,,0.05,,
0.22,,,"[901, 140, 156, 209]",,,0.0,,,0.27,,,0.0,,,0.23,,,0.25,,,0.02,,
0.09,,,"[898, 138, 158, 212]",,,0.0,,,0.27,,,0.01,,,0.34,,,0.27,,,0.03,,
0.11,,,"[897, 131, 161, 219]",,,0.0,,,0.19,,,0.0,,,0.33,,,0.36,,,0.01,,
0.14,,,"[899, 130, 158, 217]",,,0.0,,,0.24,,,0.01,,,0.3,,,0.3,,,0.01,,
0.16,,,"[898, 128, 157, 217]",,,0.0,,,0.15,,,0.01,,,0.36,,,0.31,,,0.01,,
0.16,,,"[895, 131, 158, 215]",,,0.0,,,0.32,,,0.0,,,0.3,,,0.19,,,0.01,,
0.18,,,"[894, 130, 158, 212]",,,0.0,,,0.34,,,0.0,,,0.21,,,0.24,,,0.02,,
0.18,,,"[897, 132, 155, 211]",,,0.0,,,0.28,,,0.0,,,0.35,,,0.18,,,0.01,,
0.19,,,"[894, 131, 158, 212]",,,0.0,,,0.21,,,0.01,,,0.27,,,0.31,,,0.01,,
0.17,,,"[896, 131, 157, 207]",,,0.0,,,0.17,,,0.01,,,0.36,,,0.29,,,0.0,,
0.17,,,"[896, 130, 157, 208]",,,0.0,,,0.18,,,0.0,,,0.3,,,0.34,,,0.0,,
0.21,,,"[897, 133, 155, 208]",,,0.0,,,0.18,,,0.0,,,0.35,,,0.25,,,0.01,,
0.31,,,"[896, 135, 157, 207]",,,0.0,,,0.17,,,0.0,,,0.31,,,0.19,,,0.01,,
0.35,,,"[897, 134, 157, 209]",,,0.0,,,0.21,,,0.0,,,0.25,,,0.18,,,0.01,,
0.28,,,"[897, 135, 157, 209]",,,0.0,,,0.16,,,0.0,,,0.34,,,0.22,,,0.01,,
0.28,,,"[898, 137, 155, 209]",,,0.0,,,0.14,,,0.0,,,0.4,,,0.18,,,0.0,,
0.17,,,"[899, 138, 155, 209]",,,0.0,,,0.14,,,0.0,,,0.48,,,0.2,,,0.01,,
0.26,,,"[897, 137, 157, 212]",,,0.0,,,0.15,,,0.0,,,0.34,,,0.24,,,0.0,,
0.18,,,"[898, 140, 156, 211]",,,0.0,,,0.13,,,0.0,,,0.45,,,0.22,,,0.01,,
0.53,,,"[903, 129, 164, 215]",,,0.0,,,0.11,,,0.0,,,0.18,,,0.18,,,0.0,,
0.29,,,"[896, 137, 161, 215]",,,0.0,,,0.17,,,0.0,,,0.31,,,0.21,,,0.02,,
0.38,,,"[897, 134, 166, 222]",,,0.0,,,0.11,,,0.0,,,0.3,,,0.2,,,0.01,,
0.42,,,"[903, 134, 161, 219]",,,0.0,,,0.16,,,0.0,,,0.16,,,0.24,,,0.01,,
0.28,,,"[900, 141, 160, 212]",,,0.0,,,0.1,,,0.0,,,0.32,,,0.29,,,0.0,,
0.19,,,"[901, 142, 162, 211]",,,0.0,,,0.07,,,0.0,,,0.44,,,0.3,,,0.0,,
0.28,,,"[903, 141, 162, 215]",,,0.0,,,0.06,,,0.0,,,0.34,,,0.31,,,0.0,,
0.28,,,"[903, 142, 163, 215]",,,0.0,,,0.04,,,0.0,,,0.37,,,0.31,,,0.0,,
0.25,,,"[904, 144, 161, 212]",,,0.0,,,0.07,,,0.0,,,0.39,,,0.28,,,0.0,,
0.25,,,"[905, 144, 162, 211]",,,0.0,,,0.09,,,0.0,,,0.33,,,0.32,,,0.0,,
0.26,,,"[907, 147, 160, 208]",,,0.0,,,0.08,,,0.0,,,0.36,,,0.29,,,0.01,,
0.28,,,"[906, 144, 162, 212]",,,0.0,,,0.08,,,0.0,,,0.26,,,0.37,,,0.0,,
0.4,,,"[908, 149, 159, 208]",,,0.0,,,0.15,,,0.0,,,0.17,,,0.27,,,0.0,,
0.46,,,"[908, 148, 162, 211]",,,0.0,,,0.15,,,0.0,,,0.16,,,0.22,,,0.01,,
0.49,,,"[908, 146, 161, 212]",,,0.0,,,0.13,,,0.0,,,0.16,,,0.21,,,0.01,,
0.28,,,"[905, 136, 168, 228]",,,0.0,,,0.09,,,0.0,,,0.37,,,0.24,,,0.01,,
0.57,,,"[903, 138, 167, 224]",,,0.0,,,0.11,,,0.0,,,0.09,,,0.22,,,0.01,,
0.75,,,"[902, 136, 167, 222]",,,0.0,,,0.12,,,0.0,,,0.02,,,0.1,,,0.0,,
0.51,,,"[907, 129, 163, 221]",,,0.0,,,0.15,,,0.0,,,0.17,,,0.15,,,0.02,,
0.45,,,"[901, 137, 163, 217]",,,0.0,,,0.21,,,0.0,,,0.14,,,0.19,,,0.01,,
0.57,,,"[902, 136, 169, 224]",,,0.0,,,0.18,,,0.0,,,0.1,,,0.14,,,0.01,,
0.51,,,"[903, 139, 165, 218]",,,0.0,,,0.18,,,0.0,,,0.13,,,0.17,,,0.01,,
0.5,,,"[901, 136, 162, 216]",,,0.0,,,0.12,,,0.0,,,0.2,,,0.17,,,0.0,,
0.36,,,"[901, 138, 160, 215]",,,0.0,,,0.22,,,0.0,,,0.27,,,0.14,,,0.01,,
0.33,,,"[906, 132, 160, 217]",,,0.0,,,0.08,,,0.0,,,0.31,,,0.27,,,0.01,,
0.3,,,"[900, 138, 161, 217]",,,0.0,,,0.23,,,0.0,,,0.3,,,0.16,,,0.01,,
0.35,,,"[899, 134, 163, 220]",,,0.0,,,0.13,,,0.0,,,0.24,,,0.27,,,0.0,,
0.5,,,"[906, 131, 163, 218]",,,0.0,,,0.12,,,0.0,,,0.22,,,0.14,,,0.01,,
0.43,,,"[901, 132, 170, 227]",,,0.0,,,0.12,,,0.0,,,0.17,,,0.28,,,0.01,,
0.31,,,"[901, 136, 164, 218]",,,0.0,,,0.13,,,0.0,,,0.28,,,0.27,,,0.0,,
0.21,,,"[900, 137, 164, 218]",,,0.0,,,0.17,,,0.0,,,0.36,,,0.25,,,0.01,,
0.18,,,"[900, 134, 171, 226]",,,0.0,,,0.08,,,0.0,,,0.48,,,0.26,,,0.0,,
0.25,,,"[905, 136, 161, 218]",,,0.0,,,0.14,,,0.0,,,0.33,,,0.27,,,0.0,,
0.32,,,"[904, 137, 164, 219]",,,0.0,,,0.13,,,0.0,,,0.3,,,0.25,,,0.0,,
0.18,,,"[903, 136, 163, 219]",,,0.0,,,0.11,,,0.0,,,0.32,,,0.38,,,0.0,,
0.23,,,"[900, 135, 162, 219]",,,0.0,,,0.1,,,0.0,,,0.35,,,0.31,,,0.01,,
0.25,,,"[898, 135, 161, 218]",,,0.0,,,0.07,,,0.0,,,0.43,,,0.23,,,0.01,,
0.24,,,"[898, 140, 156, 211]",,,0.0,,,0.08,,,0.0,,,0.39,,,0.28,,,0.01,,
0.16,,,"[896, 138, 159, 214]",,,0.0,,,0.12,,,0.0,,,0.34,,,0.37,,,0.01,,
0.23,,,"[890, 133, 159, 215]",,,0.0,,,0.08,,,0.01,,,0.48,,,0.19,,,0.0,,
0.36,,,"[887, 131, 160, 215]",,,0.0,,,0.13,,,0.01,,,0.18,,,0.31,,,0.02,,
0.38,,,"[883, 129, 159, 214]",,,0.0,,,0.08,,,0.01,,,0.16,,,0.36,,,0.01,,
0.67,,,"[883, 129, 157, 212]",,,0.0,,,0.07,,,0.0,,,0.08,,,0.16,,,0.01,,
0.71,,,"[880, 128, 157, 211]",,,0.0,,,0.07,,,0.0,,,0.06,,,0.14,,,0.01,,
0.55,,,"[877, 134, 157, 203]",,,0.0,,,0.09,,,0.0,,,0.14,,,0.21,,,0.01,,
0.48,,,"[877, 134, 156, 202]",,,0.0,,,0.11,,,0.0,,,0.18,,,0.21,,,0.02,,
0.33,,,"[868, 122, 168, 218]",,,0.0,,,0.09,,,0.0,,,0.27,,,0.28,,,0.03,,
0.26,,,"[868, 123, 166, 217]",,,0.0,,,0.09,,,0.0,,,0.28,,,0.35,,,0.02,,
0.38,,,"[873, 135, 156, 201]",,,0.0,,,0.15,,,0.0,,,0.22,,,0.23,,,0.02,,
0.33,,,"[869, 126, 161, 215]",,,0.0,,,0.09,,,0.0,,,0.25,,,0.31,,,0.02,,
0.42,,,"[868, 126, 163, 219]",,,0.0,,,0.07,,,0.01,,,0.22,,,0.27,,,0.02,,
0.16,,,"[870, 131, 157, 212]",,,0.0,,,0.11,,,0.0,,,0.36,,,0.35,,,0.01,,
0.23,,,"[870, 125, 163, 222]",,,0.0,,,0.09,,,0.0,,,0.26,,,0.39,,,0.02,,
0.17,,,"[872, 132, 159, 214]",,,0.0,,,0.07,,,0.0,,,0.3,,,0.46,,,0.01,,
0.24,,,"[875, 133, 158, 210]",,,0.0,,,0.07,,,0.0,,,0.25,,,0.43,,,0.01,,
0.56,,,"[876, 129, 163, 220]",,,0.0,,,0.08,,,0.0,,,0.08,,,0.28,,,0.01,,
0.21,,,"[878, 136, 159, 213]",,,0.0,,,0.11,,,0.0,,,0.33,,,0.34,,,0.01,,
0.17,,,"[881, 138, 154, 206]",,,0.0,,,0.22,,,0.0,,,0.35,,,0.25,,,0.0,,
0.23,,,"[885, 146, 157, 205]",,,0.0,,,0.23,,,0.0,,,0.21,,,0.33,,,0.0,,
0.16,,,"[887, 143, 156, 208]",,,0.0,,,0.19,,,0.0,,,0.28,,,0.36,,,0.0,,
0.29,,,"[886, 127, 167, 224]",,,0.0,,,0.1,,,0.01,,,0.43,,,0.16,,,0.01,,
0.36,,,"[889, 130, 168, 222]",,,0.0,,,0.06,,,0.0,,,0.33,,,0.25,,,0.0,,
0.52,,,"[896, 136, 160, 205]",,,0.0,,,0.14,,,0.0,,,0.1,,,0.24,,,0.0,,
0.44,,,"[899, 133, 161, 216]",,,0.0,,,0.07,,,0.0,,,0.23,,,0.25,,,0.0,,
0.3,,,"[902, 138, 159, 209]",,,0.0,,,0.11,,,0.0,,,0.25,,,0.34,,,0.0,,
0.27,,,"[900, 133, 170, 225]",,,0.0,,,0.15,,,0.0,,,0.21,,,0.38,,,0.0,,
0.31,,,"[903, 135, 168, 223]",,,0.0,,,0.14,,,0.0,,,0.16,,,0.39,,,0.0,,
0.27,,,"[909, 141, 159, 209]",,,0.0,,,0.21,,,0.0,,,0.25,,,0.27,,,0.0,,
0.22,,,"[912, 139, 160, 213]",,,0.0,,,0.16,,,0.0,,,0.29,,,0.33,,,0.0,,
0.22,,,"[914, 139, 160, 213]",,,0.0,,,0.19,,,0.0,,,0.2,,,0.39,,,0.0,,
0.21,,,"[908, 141, 163, 217]",,,0.0,,,0.22,,,0.0,,,0.23,,,0.32,,,0.02,,
0.28,,,"[914, 137, 162, 213]",,,0.0,,,0.22,,,0.0,,,0.18,,,0.31,,,0.0,,
0.21,,,"[911, 136, 164, 216]",,,0.0,,,0.17,,,0.0,,,0.21,,,0.4,,,0.0,,
0.24,,,"[907, 137, 165, 218]",,,0.0,,,0.23,,,0.0,,,0.17,,,0.36,,,0.01,,
0.17,,,"[908, 137, 160, 214]",,,0.0,,,0.17,,,0.0,,,0.23,,,0.43,,,0.01,,
0.17,,,"[910, 138, 158, 210]",,,0.0,,,0.18,,,0.01,,,0.34,,,0.3,,,0.0,,
0.25,,,"[909, 135, 157, 208]",,,0.0,,,0.21,,,0.01,,,0.24,,,0.29,,,0.01,,
0.24,,,"[905, 133, 163, 214]",,,0.0,,,0.25,,,0.01,,,0.23,,,0.26,,,0.01,,
0.22,,,"[906, 132, 165, 221]",,,0.0,,,0.31,,,0.0,,,0.22,,,0.25,,,0.0,,
0.16,,,"[907, 133, 164, 219]",,,0.0,,,0.33,,,0.0,,,0.22,,,0.28,,,0.01,,
0.08,,,"[905, 134, 163, 218]",,,0.0,,,0.24,,,0.0,,,0.25,,,0.4,,,0.02,,
0.17,,,"[904, 131, 164, 219]",,,0.0,,,0.22,,,0.01,,,0.35,,,0.22,,,0.02,,
0.14,,,"[903, 130, 164, 220]",,,0.0,,,0.26,,,0.01,,,0.38,,,0.2,,,0.01,,
0.25,,,"[904, 127, 159, 216]",,,0.0,,,0.15,,,0.01,,,0.27,,,0.31,,,0.0,,
0.09,,,"[904, 135, 156, 207]",,,0.0,,,0.18,,,0.01,,,0.54,,,0.19,,,0.0,,
0.14,,,"[903, 134, 156, 205]",,,0.0,,,0.2,,,0.0,,,0.45,,,0.2,,,0.01,,
0.18,,,"[900, 132, 156, 206]",,,0.0,,,0.11,,,0.01,,,0.58,,,0.13,,,0.0,,
0.23,,,"[904, 128, 151, 204]",,,0.0,,,0.13,,,0.01,,,0.29,,,0.35,,,0.0,,
0.22,,,"[900, 128, 155, 207]",,,0.0,,,0.1,,,0.01,,,0.47,,,0.2,,,0.0,,
0.18,,,"[899, 128, 158, 207]",,,0.0,,,0.15,,,0.01,,,0.39,,,0.28,,,0.0,,
0.14,,,"[895, 134, 158, 210]",,,0.0,,,0.13,,,0.0,,,0.57,,,0.16,,,0.01,,
0.12,,,"[897, 128, 158, 212]",,,0.0,,,0.09,,,0.01,,,0.6,,,0.18,,,0.0,,
0.19,,,"[896, 135, 156, 207]",,,0.0,,,0.15,,,0.01,,,0.53,,,0.12,,,0.0,,
0.24,,,"[896, 135, 157, 209]",,,0.0,,,0.25,,,0.0,,,0.38,,,0.12,,,0.01,,
0.24,,,"[894, 132, 166, 219]",,,0.0,,,0.21,,,0.0,,,0.28,,,0.26,,,0.0,,
0.27,,,"[900, 132, 159, 213]",,,0.0,,,0.1,,,0.0,,,0.29,,,0.33,,,0.0,,
0.44,,,"[902, 131, 160, 214]",,,0.0,,,0.16,,,0.0,,,0.15,,,0.23,,,0.01,,
0.45,,,"[904, 133, 160, 213]",,,0.0,,,0.12,,,0.0,,,0.16,,,0.26,,,0.01,,
0.4,,,"[901, 133, 162, 218]",,,0.0,,,0.13,,,0.0,,,0.2,,,0.26,,,0.01,,
0.42,,,"[902, 134, 163, 218]",,,0.0,,,0.14,,,0.0,,,0.18,,,0.25,,,0.01,,
0.34,,,"[899, 138, 167, 218]",,,0.0,,,0.12,,,0.0,,,0.29,,,0.22,,,0.02,,
0.52,,,"[900, 132, 165, 222]",,,0.0,,,0.19,,,0.0,,,0.09,,,0.15,,,0.05,,
0.41,,,"[899, 140, 168, 218]",,,0.0,,,0.12,,,0.0,,,0.23,,,0.24,,,0.01,,
0.35,,,"[899, 141, 168, 216]",,,0.0,,,0.15,,,0.0,,,0.24,,,0.25,,,0.01,,
0.47,,,"[900, 141, 169, 222]",,,0.0,,,0.13,,,0.0,,,0.1,,,0.26,,,0.03,,
0.46,,,"[900, 143, 170, 222]",,,0.0,,,0.2,,,0.0,,,0.09,,,0.2,,,0.04,,
0.44,,,"[900, 144, 168, 219]",,,0.0,,,0.18,,,0.0,,,0.15,,,0.21,,,0.02,,
0.29,,,"[899, 150, 168, 215]",,,0.0,,,0.21,,,0.0,,,0.21,,,0.27,,,0.02,,
0.42,,,"[899, 141, 169, 222]",,,0.0,,,0.14,,,0.0,,,0.11,,,0.3,,,0.01,,
0.27,0.04,,"[896, 153, 171, 217]","[1170, 286, 40, 47]",,0.0,0.0,,0.22,0.09,,0.0,0.51,,0.17,0.13,,0.3,0.23,,0.04,0.0,
0.34,,,"[895, 149, 171, 221]",,,0.0,,,0.17,,,0.0,,,0.12,,,0.35,,,0.02,,
0.21,,,"[893, 146, 173, 226]",,,0.0,,,0.12,,,0.0,,,0.15,,,0.5,,,0.01,,
0.31,,,"[894, 148, 174, 223]",,,0.0,,,0.19,,,0.0,,,0.14,,,0.32,,,0.04,,
0.24,,,"[894, 150, 172, 221]",,,0.0,,,0.15,,,0.0,,,0.19,,,0.42,,,0.01,,
0.25,,,"[897, 152, 170, 217]",,,0.0,,,0.2,,,0.0,,,0.26,,,0.26,,,0.04,,
0.31,,,"[898, 153, 168, 214]",,,0.0,,,0.2,,,0.0,,,0.2,,,0.26,,,0.03,,
0.32,,,"[898, 147, 172, 222]",,,0.0,,,0.14,,,0.0,,,0.2,,,0.32,,,0.02,,
0.28,,,"[901, 136, 164, 222]",,,0.0,,,0.19,,,0.0,,,0.12,,,0.41,,,0.01,,
0.37,,,"[898, 144, 169, 220]",,,0.0,,,0.17,,,0.0,,,0.17,,,0.27,,,0.02,,
0.35,,,"[898, 144, 168, 219]",,,0.0,,,0.14,,,0.0,,,0.18,,,0.32,,,0.01,,
0.26,,,"[904, 148, 155, 205]",,,0.0,,,0.16,,,0.0,,,0.17,,,0.41,,,0.0,,
0.3,,,"[898, 136, 166, 225]",,,0.0,,,0.2,,,0.01,,,0.17,,,0.31,,,0.02,,
0.3,,,"[899, 137, 166, 224]",,,0.0,,,0.22,,,0.0,,,0.15,,,0.3,,,0.01,,
0.36,,,"[897, 144, 167, 219]",,,0.0,,,0.11,,,0.0,,,0.21,,,0.31,,,0.02,,
0.44,,,"[897, 144, 166, 220]",,,0.0,,,0.12,,,0.0,,,0.15,,,0.24,,,0.05,,
0.41,,,"[901, 145, 159, 210]",,,0.0,,,0.24,,,0.0,,,0.09,,,0.25,,,0.01,,
0.3,,,"[895, 146, 162, 211]",,,0.0,,,0.16,,,0.0,,,0.21,,,0.34,,,0.0,,
0.45,,,"[901, 144, 154, 200]",,,0.0,,,0.18,,,0.0,,,0.1,,,0.27,,,0.0,,
0.41,,,"[894, 142, 157, 208]",,,0.0,,,0.25,,,0.0,,,0.1,,,0.24,,,0.0,,
0.52,,,"[892, 140, 156, 208]",,,0.0,,,0.19,,,0.0,,,0.14,,,0.14,,,0.02,,
0.39,,,"[892, 139, 162, 210]",,,0.0,,,0.23,,,0.0,,,0.15,,,0.22,,,0.01,,
0.53,,,"[889, 136, 159, 214]",,,0.0,,,0.18,,,0.0,,,0.13,,,0.17,,,0.0,,
0.45,0.09,,"[886, 135, 166, 220]","[1150, 285, 40, 47]",,0.0,0.0,,0.16,0.09,,0.01,0.51,,0.19,0.06,,0.19,0.25,,0.0,0.0,
0.35,,,"[887, 127, 163, 216]",,,0.0,,,0.1,,,0.0,,,0.41,,,0.14,,,0.01,,
0.39,,,"[888, 127, 163, 217]",,,0.0,,,0.08,,,0.0,,,0.39,,,0.14,,,0.0,,
0.32,,,"[889, 128, 161, 215]",,,0.0,,,0.12,,,0.0,,,0.39,,,0.15,,,0.02,,
0.36,,,"[885, 136, 164, 217]",,,0.0,,,0.11,,,0.0,,,0.29,,,0.23,,,0.01,,
0.43,,,"[888, 127, 163, 220]",,,0.0,,,0.1,,,0.0,,,0.3,,,0.16,,,0.0,,
0.44,,,"[888, 133, 161, 215]",,,0.0,,,0.1,,,0.0,,,0.27,,,0.18,,,0.01,,
0.33,,,"[886, 137, 163, 210]",,,0.0,,,0.2,,,0.0,,,0.22,,,0.25,,,0.0,,
0.27,,,"[886, 130, 163, 215]",,,0.0,,,0.2,,,0.0,,,0.31,,,0.22,,,0.01,,
0.52,,,"[890, 125, 161, 213]",,,0.0,,,0.17,,,0.0,,,0.16,,,0.14,,,0.0,,
0.36,,,"[888, 131, 160, 212]",,,0.0,,,0.26,,,0.0,,,0.23,,,0.13,,,0.02,,
0.37,,,"[890, 133, 162, 212]",,,0.0,,,0.23,,,0.0,,,0.28,,,0.12,,,0.0,,
0.27,,,"[898, 136, 153, 199]",,,0.0,,,0.2,,,0.0,,,0.25,,,0.29,,,0.0,,
0.22,,,"[905, 143, 147, 191]",,,0.0,,,0.16,,,0.0,,,0.34,,,0.28,,,0.0,,
0.09,,,"[896, 138, 161, 210]",,,0.0,,,0.05,,,0.01,,,0.6,,,0.25,,,0.0,,
0.08,,,"[897, 140, 162, 210]",,,0.0,,,0.05,,,0.0,,,0.67,,,0.2,,,0.0,,
0.2,,,"[898, 135, 166, 217]",,,0.0,,,0.08,,,0.0,,,0.37,,,0.35,,,0.0,,
0.19,,,"[899, 136, 166, 218]",,,0.0,,,0.16,,,0.0,,,0.35,,,0.3,,,0.0,,
0.37,,,"[904, 134, 162, 211]",,,0.0,,,0.14,,,0.0,,,0.24,,,0.24,,,0.0,,
0.43,,,"[905, 134, 161, 209]",,,0.0,,,0.12,,,0.0,,,0.17,,,0.27,,,0.0,,
0.37,,,"[905, 133, 163, 214]",,,0.0,,,0.09,,,0.01,,,0.26,,,0.27,,,0.0,,
0.45,,,"[905, 132, 164, 214]",,,0.0,,,0.1,,,0.01,,,0.22,,,0.23,,,0.0,,
0.4,,,"[907, 134, 162, 212]",,,0.0,,,0.11,,,0.01,,,0.24,,,0.24,,,0.0,,
0.29,,,"[907, 133, 162, 213]",,,0.0,,,0.11,,,0.01,,,0.26,,,0.32,,,0.0,,
0.37,,,"[907, 134, 162, 213]",,,0.0,,,0.1,,,0.01,,,0.24,,,0.29,,,0.0,,
0.16,,,"[902, 142, 164, 213]",,,0.0,,,0.14,,,0.0,,,0.41,,,0.29,,,0.0,,
0.25,,,"[902, 141, 163, 212]",,,0.0,,,0.13,,,0.0,,,0.37,,,0.24,,,0.0,,
0.24,,,"[902, 142, 161, 210]",,,0.0,,,0.16,,,0.0,,,0.37,,,0.22,,,0.0,,
0.13,,,"[898, 140, 164, 219]",,,0.0,,,0.11,,,0.0,,,0.45,,,0.31,,,0.0,,
0.16,,,"[897, 140, 165, 218]",,,0.0,,,0.12,,,0.0,,,0.39,,,0.32,,,0.0,,
0.2,,,"[897, 141, 166, 218]",,,0.0,,,0.11,,,0.0,,,0.39,,,0.3,,,0.0,,
0.31,,,"[898, 139, 165, 219]",,,0.0,,,0.13,,,0.0,,,0.23,,,0.32,,,0.0,,
0.15,,,"[896, 140, 166, 219]",,,0.0,,,0.07,,,0.0,,,0.44,,,0.33,,,0.0,,
0.11,,,"[898, 140, 165, 218]",,,0.0,,,0.08,,,0.0,,,0.5,,,0.31,,,0.0,,
0.41,,,"[903, 133, 160, 213]",,,0.0,,,0.22,,,0.01,,,0.15,,,0.2,,,0.01,,
0.15,,,"[897, 140, 166, 220]",,,0.0,,,0.09,,,0.0,,,0.43,,,0.33,,,0.0,,
0.21,,,"[897, 139, 167, 221]",,,0.0,,,0.14,,,0.0,,,0.33,,,0.32,,,0.0,,
0.19,,,"[897, 140, 167, 219]",,,0.0,,,0.08,,,0.0,,,0.36,,,0.37,,,0.0,,
0.29,,,"[897, 139, 165, 218]",,,0.0,,,0.14,,,0.0,,,0.35,,,0.22,,,0.01,,
0.37,,,"[902, 132, 162, 216]",,,0.0,,,0.24,,,0.0,,,0.13,,,0.25,,,0.0,,
0.36,,,"[903, 133, 161, 215]",,,0.0,,,0.24,,,0.01,,,0.15,,,0.23,,,0.01,,
0.11,,,"[896, 139, 167, 221]",,,0.0,,,0.08,,,0.0,,,0.49,,,0.31,,,0.0,,
0.17,,,"[897, 139, 164, 220]",,,0.0,,,0.18,,,0.0,,,0.4,,,0.24,,,0.01,,
0.14,,,"[898, 140, 162, 218]",,,0.0,,,0.21,,,0.0,,,0.43,,,0.21,,,0.01,,
0.14,,,"[896, 139, 166, 220]",,,0.0,,,0.15,,,0.0,,,0.46,,,0.24,,,0.0,,
0.12,,,"[896, 140, 164, 217]",,,0.0,,,0.13,,,0.0,,,0.56,,,0.19,,,0.01,,
0.15,,,"[896, 138, 164, 217]",,,0.0,,,0.13,,,0.0,,,0.45,,,0.26,,,0.0,,
0.18,,,"[896, 138, 167, 221]",,,0.0,,,0.15,,,0.0,,,0.37,,,0.3,,,0.01,,
0.2,,,"[897, 138, 166, 218]",,,0.0,,,0.11,,,0.0,,,0.47,,,0.22,,,0.0,,
0.17,,,"[897, 139, 165, 217]",,,0.0,,,0.14,,,0.0,,,0.46,,,0.22,,,0.0,,
0.13,,,"[897, 139, 164, 217]",,,0.0,,,0.12,,,0.0,,,0.5,,,0.24,,,0.0,,
0.19,,,"[896, 141, 164, 215]",,,0.0,,,0.13,,,0.0,,,0.38,,,0.28,,,0.01,,
0.19,,,"[898, 141, 162, 214]",,,0.0,,,0.13,,,0.0,,,0.39,,,0.28,,,0.0,,
0.32,,,"[897, 139, 164, 214]",,,0.0,,,0.09,,,0.0,,,0.38,,,0.21,,,0.0,,
0.22,,,"[897, 138, 164, 214]",,,0.0,,,0.08,,,0.0,,,0.42,,,0.28,,,0.0,,
0.26,,,"[900, 133, 164, 216]",,,0.0,,,0.14,,,0.01,,,0.25,,,0.33,,,0.0,,
0.22,,,"[898, 140, 163, 212]",,,0.0,,,0.08,,,0.0,,,0.43,,,0.27,,,0.0,,
0.16,,,"[896, 140, 164, 218]",,,0.0,,,0.07,,,0.0,,,0.33,,,0.43,,,0.0,,
0.25,,,"[896, 140, 163, 217]",,,0.0,,,0.08,,,0.0,,,0.27,,,0.39,,,0.0,,
0.24,,,"[897, 140, 162, 214]",,,0.0,,,0.11,,,0.0,,,0.37,,,0.27,,,0.0,,
0.36,,,"[898, 140, 162, 212]",,,0.0,,,0.11,,,0.0,,,0.31,,,0.21,,,0.0,,
0.18,,,"[897, 138, 164, 215]",,,0.0,,,0.12,,,0.01,,,0.32,,,0.36,,,0.0,,
0.23,,,"[897, 137, 165, 217]",,,0.0,,,0.16,,,0.02,,,0.27,,,0.32,,,0.0,,
0.32,,,"[897, 138, 165, 217]",,,0.0,,,0.22,,,0.02,,,0.22,,,0.22,,,0.0,,
